INPUT:original	INPUT:annotation	OUTPUT:result	OUTPUT:entity1	OUTPUT:entity2	OUTPUT:entity3	OUTPUT:entity4	OUTPUT:entity5	OUTPUT:entity6	OUTPUT:entity7	OUTPUT:entity8	OUTPUT:attribute1	OUTPUT:attribute2	OUTPUT:attribute3	OUTPUT:attribute4	OUTPUT:attribute5	OUTPUT:attribute6	OUTPUT:attribute7	OUTPUT:attribute8	GOLDEN:result	GOLDEN:entity1	GOLDEN:entity2	GOLDEN:entity3	GOLDEN:entity4	GOLDEN:entity5	GOLDEN:entity6	GOLDEN:entity7	GOLDEN:entity8	GOLDEN:attribute1	GOLDEN:attribute2	GOLDEN:attribute3	GOLDEN:attribute4	GOLDEN:attribute5	GOLDEN:attribute6	GOLDEN:attribute7	GOLDEN:attribute8	HINT:text	HINT:default_language	ASSIGNMENT:link	ASSIGNMENT:assignment_id	ASSIGNMENT:worker_id	ASSIGNMENT:status	ASSIGNMENT:started	ACCEPT:verdict	ACCEPT:comment
https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/29.jpg	https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/29_heap.jpg	"{""shape"":""rectangle""\,""left"":0.2804420976529571\,""top"":0.2758568332666482\,""width"":0.037483182918456426\,""height"":0.1058904692792863\,""label"":""1""},{""shape"":""rectangle""\,""left"":0.3423916768984139\,""top"":0.3375053941484245\,""width"":0.033943206961573213\,""height"":0.052945234639643124\,""label"":""2""},{""shape"":""rectangle""\,""left"":0.3589115646972023\,""top"":0.40737377052567203\,""width"":0.04279314685378138\,""height"":0.04859357151857652\,""label"":""3""},{""shape"":""rectangle""\,""left"":0.39844129621573193\,""top"":0.29036237700353673\,""width"":0.015063335191529248\,""height"":0.023208869979021662\,""label"":""4""},{""shape"":""rectangle""\,""left"":0.39726130423010425\,""top"":0.36143954131429057\,""width"":0.02627325905499278\,""height"":0.04206607683697672\,""label"":""5""},{""shape"":""rectangle""\,""left"":0.26982216978230733\,""top"":0.386098965667001\,""width"":0.048969667403551576\,""height"":0.026109978726399363\,""label"":""6""},{""shape"":""rectangle""\,""left"":0.44297833566487244\,""top"":0.11685675273021917\,""width"":0.01955702806936377\,""height"":0.031136109145808555\,""label"":""7""},{""shape"":""rectangle""\,""left"":0.35167614817960136\,""top"":0.2970029308670601\,""width"":0.008062029983193497\,""height"":0.015843735571854645\,""label"":""8""}"	tail	belly	wing	wing	chest	sky	feathers	wing	yellow	yellow	yellow	yellow	yellow	blue	grey	brown																				https://toloka.yandex.ru/task/24685843/000178ad13--60b9f3d4f0deff310a913a00	000178ad13--60b9f3d4f0deff310a913a00	5e6241c0c57a5d6a54ac17bdf9da94df	APPROVED	2021-06-04T09:35:16.768	+	
																																												
https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/60.jpg	https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/60_heap.jpg	"{""shape"":""rectangle""\,""left"":0.42046470664901636\,""top"":0.26650976623981054\,""width"":0.12849082756419106\,""height"":0.03623862694889096\,""label"":""1""},{""shape"":""rectangle""\,""left"":0.4575094576452529\,""top"":0.3054208615652131\,""width"":0.03431367890474457\,""height"":0.017638269753884994\,""label"":""2""},{""shape"":""rectangle""\,""left"":0.5021464658757361\,""top"":0.33710723221918537\,""width"":0.022125402851763454\,""height"":0.007027935940522534\,""label"":""3""},{""shape"":""rectangle""\,""left"":0.36975136508830264\,""top"":0.2895145469811836\,""width"":0.06545470856401447\,""height"":0.03957837608610043\,""label"":""4""},{""shape"":""rectangle""\,""left"":0.46483511929018667\,""top"":0.3335316194507719\,""width"":0.021523606939093387\,""height"":0.017015002803370205\,""label"":""5""},{""shape"":""rectangle""\,""left"":0.4729593641112337\,""top"":0.3713838395949121\,""width"":0.05131250461626585\,""height"":0.03587946243319379\,""label"":""6""},{""shape"":""rectangle""\,""left"":0.4376127041817544\,""top"":0.3522727781961023\,""width"":0.03430292014344194\,""height"":0.029895925641727328\,""label"":""7""},{""shape"":""rectangle""\,""left"":0.49738564797534107\,""top"":0.30481208026901424\,""width"":0.04625509190724081\,""height"":0.018657036595995935\,""label"":""8""}"	water	crown	beak	water	chin	wing	neck	water	blue	white	black	blue	white	white	wite	blue																				https://toloka.yandex.ru/task/24685843/000178ad13--60b9f4c790429542be168ba6	000178ad13--60b9f4c790429542be168ba6	5e6241c0c57a5d6a54ac17bdf9da94df	APPROVED	2021-06-04T09:39:19.715	+	
																																												
https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/32.jpg	https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/32_heap.jpg	"{""shape"":""rectangle""\,""left"":0.7105751591796351\,""top"":0.15966386268286303\,""width"":0.01801331140282525\,""height"":0.029888997879356227\,""label"":""1""},{""shape"":""rectangle""\,""left"":0.6937627352036646\,""top"":0.13870455559908845\,""width"":0.018225968551330962\,""height"":0.01673073095373534\,""label"":""2""},{""shape"":""rectangle""\,""left"":0.6757494238008391\,""top"":0.1979182260390869\,""width"":0.039841942234721595\,""height"":0.031001060296627275\,""label"":""3""},{""shape"":""rectangle""\,""left"":0.5832893935196503\,""top"":0.48174378854447\,""width"":0.057033801397551986\,""height"":0.038950655349535235\,""label"":""4""},{""shape"":""rectangle""\,""left"":0.30325980855782825\,""top"":0.3287753423650394\,""width"":0.08513277164816024\,""height"":0.1014039140752443\,""label"":""5""},{""shape"":""rectangle""\,""left"":0.5924958713747283\,""top"":0.18586854744633285\,""width"":0.03710079009733924\,""height"":0.04877656626404153\,""label"":""6""},{""shape"":""rectangle""\,""left"":0.8629368109760894\,""top"":0.2671628376104606\,""width"":0.04754252521708302\,""height"":0.057761723207417626\,""label"":""7""},{""shape"":""rectangle""\,""left"":0.3261840613789655\,""top"":0.5910391283020482\,""width"":0.05844957667365752\,""height"":0.05625077857763028\,""label"":""8""}"	throat	chin	chest	branch	tail	wing	wing	leaves	white	grey	white	grey	brown	brown	brown	brown																				https://toloka.yandex.ru/task/24685843/000178ad13--60b9f5c0cd58ba6b3e1977a9	000178ad13--60b9f5c0cd58ba6b3e1977a9	5e6241c0c57a5d6a54ac17bdf9da94df	APPROVED	2021-06-04T09:43:28.445	+	
																																												
https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/55.jpg	https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/55_heap.jpg	"{""shape"":""rectangle""\,""left"":0.17511411998901702\,""top"":0.09372139849899322\,""width"":0.10483022149002383\,""height"":0.1230093355299286\,""label"":""1""},{""shape"":""rectangle""\,""left"":0.22157296814936847\,""top"":0.2709134175361523\,""width"":0.08457892870217829\,""height"":0.08786381109280617\,""label"":""2""},{""shape"":""rectangle""\,""left"":0.3001956342668863\,""top"":0.06882665202269815\,""width"":0.09530020135456707\,""height"":0.0981145890536335\,""label"":""3""},{""shape"":""rectangle""\,""left"":0.5741837131612667\,""top"":0.2626151836073357\,""width"":0.1643928473366283\,""height"":0.266520226981512\,""label"":""4""},{""shape"":""rectangle""\,""left"":0.3549932500457624\,""top"":0.2587101178882368\,""width"":0.10721272652388802\,""height"":0.16840563792787844\,""label"":""5""}"	eye	wing	beak	tree	feet				black	black and white	black	brown	brown																							https://toloka.yandex.ru/task/24685843/000178ad13--60b9f5d90d84521c7404a9fe	000178ad13--60b9f5d90d84521c7404a9fe	afd19fdc704f6f0fd3df939d35077dbd	APPROVED	2021-06-04T09:43:53.288	+	
																																												
https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/23.jpg	https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/23_heap.jpg	"{""shape"":""rectangle""\,""left"":0.6190592688330872\,""top"":0.20640078778926638\,""width"":0.04041348358259478\,""height"":0.01890694239290991\,""label"":""1""},{""shape"":""rectangle""\,""left"":0.6119018359122704\,""top"":0.23255929121518262\,""width"":0.02690112928595545\,""height"":0.020913413692169175\,""label"":""2""},{""shape"":""rectangle""\,""left"":0.605963565117233\,""top"":0.2554031291829268\,""width"":0.03884325464544647\,""height"":0.013991176871903155\,""label"":""3""},{""shape"":""rectangle""\,""left"":0.595569766907042\,""top"":0.2922322305531274\,""width"":0.08746588518034404\,""height"":0.07612482583949576\,""label"":""4""},{""shape"":""rectangle""\,""left"":0.6488790964593796\,""top"":0.24628961677186295\,""width"":0.0208410506905633\,""height"":0.03234656499615379\,""label"":""5""},{""shape"":""rectangle""\,""left"":0.6053368845367577\,""top"":0.2198967285327743\,""width"":0.01175660670276557\,""height"":0.00939482541370082\,""label"":""6""},{""shape"":""rectangle""\,""left"":0.10135330853368378\,""top"":0.6822484328527394\,""width"":0.08538377956865194\,""height"":0.06889548181281313\,""label"":""7""},{""shape"":""rectangle""\,""left"":0.22247038792181564\,""top"":0.6383217833747713\,""width"":0.21289523892448028\,""height"":0.055023908293454715\,""label"":""8""}"	crown	chin	throat	chest	nape	fore head	wood	wood	black	black	black	black	black	black	brown	brown																				https://toloka.yandex.ru/task/24685843/000178ad13--60b9f6e8be2bd36caab83c80	000178ad13--60b9f6e8be2bd36caab83c80	5e6241c0c57a5d6a54ac17bdf9da94df	APPROVED	2021-06-04T09:48:24.605	+	
																																												
https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/48.jpg	https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/48_heap.jpg	"{""shape"":""rectangle""\,""left"":0.22494776172262362\,""top"":0.22666100014166313\,""width"":0.1511943972234027\,""height"":0.16999575010624735\,""label"":""1""},{""shape"":""rectangle""\,""left"":0.4093311729706757\,""top"":0.38759031024224394\,""width"":0\,""height"":0.018132880011333063\,""label"":""1""},{""shape"":""rectangle""\,""left"":0.4019558365207536\,""top"":0.3490579402181612\,""width"":0.08112870094914298\,""height"":0.09293101005808191\,""label"":""2""},{""shape"":""rectangle""\,""left"":0.21388475704774046\,""top"":0.515276008429786\,""width"":0.19544641592293527\,""height"":0.15639609009774758\,""label"":""3""},{""shape"":""rectangle""\,""left"":0.215728591160221\,""top"":0.4178117826920863\,""width"":0.15672589956084435\,""height"":0.061198470038249075\,""label"":""4""}"	wing	beak	wing	stomach					white	brown	brown	brown																								https://toloka.yandex.ru/task/24685843/000178ad13--60b9f7464f73891cd4e1c6b7	000178ad13--60b9f7464f73891cd4e1c6b7	afd19fdc704f6f0fd3df939d35077dbd	APPROVED	2021-06-04T09:49:58.721	+	
																																												
https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/1.jpg	https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/1_heap.jpg	"{""shape"":""rectangle""\,""left"":0.3964243341833121\,""top"":0.2901260801813288\,""width"":0.1530382313358833\,""height"":0.18812863011758035\,""label"":""1""},{""shape"":""rectangle""\,""left"":0.5457748972942343\,""top"":0.5167870803229919\,""width"":0.09956704207394806\,""height"":0.05439864003399919\,""label"":""2""},{""shape"":""rectangle""\,""left"":0.5531502337441564\,""top"":0.5757189403598243\,""width"":0.0885040373990651\,""height"":0.05666525003541589\,""label"":""3""}"	head	feathers	water						white and black	black	blue																									https://toloka.yandex.ru/task/24685843/000178ad13--60b9f809f33865758e72eeb7	000178ad13--60b9f809f33865758e72eeb7	afd19fdc704f6f0fd3df939d35077dbd	APPROVED	2021-06-04T09:53:13.512	+	
																																												
https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/30.jpg	https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/30_heap.jpg	"{""shape"":""rectangle""\,""left"":0.47687029673282116\,""top"":0.22384375379260382\,""width"":0.03744422124245489\,""height"":0.01924174882242005\,""label"":""1""},{""shape"":""rectangle""\,""left"":0.45365210772813774\,""top"":0.23603019471346987\,""width"":0.020487116913191605\,""height"":0.01186574510715896\,""label"":""2""},{""shape"":""rectangle""\,""left"":0.4270424978576017\,""top"":0.26243415330429937\,""width"":0.018783254026260743\,""height"":0.020203836263540997\,""label"":""3""},{""shape"":""rectangle""\,""left"":0.4682613053041184\,""top"":0.27686546492111436\,""width"":0.03274840773588944\,""height"":0.022128011145783\,""label"":""4""},{""shape"":""rectangle""\,""left"":0.4927838869495144\,""top"":0.3034832174587954\,""width"":0.047618483840012604\,""height"":0.025655665096559976\,""label"":""5""},{""shape"":""rectangle""\,""left"":0.5034799066033573\,""top"":0.34966341463260336\,""width"":0.04814999187069535\,""height"":0.03589906667555415\,""label"":""6""},{""shape"":""rectangle""\,""left"":0.5199152538763356\,""top"":0.3993964183700281\,""width"":0.04808349342234519\,""height"":0.057222194210464705\,""label"":""7""},{""shape"":""rectangle""\,""left"":0.5833445430717696\,""top"":0.39122181919710464\,""width"":0.07546614775495053\,""height"":0.0792307304452588\,""label"":""8""}"	crown	fore head	beak	chin	neck	wings	wings	wings	cream	cream	black	brown	cream	brown	brown	brown																				https://toloka.yandex.ru/task/24685843/000178ad13--60b9f80ec317463775bb03b7	000178ad13--60b9f80ec317463775bb03b7	5e6241c0c57a5d6a54ac17bdf9da94df	APPROVED	2021-06-04T09:53:18.161	+	
																																												
https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/21.jpg	https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/21_heap.jpg	"{""shape"":""rectangle""\,""left"":0.45070006157623704\,""top"":0.35665880221821955\,""width"":0.013378261212485865\,""height"":0.0301153157167236\,""label"":""1""},{""shape"":""rectangle""\,""left"":0.4656607919357536\,""top"":0.36459627916581044\,""width"":0.004337905867364544\,""height"":0.0018500006603442976\,""label"":""2""},{""shape"":""rectangle""\,""left"":0.4733481335955522\,""top"":0.3604246639778752\,""width"":0.009907840686530944\,""height"":0.005278370237795593\,""label"":""3""},{""shape"":""rectangle""\,""left"":0.48225348407671836\,""top"":0.37402165074372734\,""width"":0.041061019125618825\,""height"":0.02920018095092336\,""label"":""4""},{""shape"":""rectangle""\,""left"":0.472251941834893\,""top"":0.4109060898396305\,""width"":0.034810055224478054\,""height"":0.04251956173555527\,""label"":""5""},{""shape"":""rectangle""\,""left"":0.37084741632749746\,""top"":0.544320888098724\,""width"":0.06373531820771039\,""height"":0.025111954722156438\,""label"":""6""},{""shape"":""rectangle""\,""left"":0.5620533709506287\,""top"":0.41608248554808447\,""width"":0.012690886678378366\,""height"":0.01607165102218\,""label"":""7""},{""shape"":""rectangle""\,""left"":0.4321313761426036\,""top"":0.45994470490515776\,""width"":0.04700990417483775\,""height"":0.03616121479990525\,""label"":""8""}"	sky	beak	crown	chest	wings 	sky	tail	wings	blue	yellow	black	black	black	blue	black	black																				https://toloka.yandex.ru/task/24685843/000178ad13--60b9f8f53c6ca8596d901b74	000178ad13--60b9f8f53c6ca8596d901b74	5e6241c0c57a5d6a54ac17bdf9da94df	APPROVED	2021-06-04T09:57:09.430	+	
																																												
https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/47.jpg	https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/47_heap.jpg	"{""shape"":""rectangle""\,""left"":0.4830845374698966\,""top"":0.386079238349038\,""width"":0.23785460050998725\,""height"":0.22439439014024654\,""label"":""1""},{""shape"":""rectangle""\,""left"":0.7190953038674034\,""top"":0.386079238349038\,""width"":0.001843834112480458\,""height"":0\,""label"":""1""},{""shape"":""rectangle""\,""left"":0.3761421589460263\,""top"":0.23119422014449637\,""width"":0.17516424068564962\,""height"":0.12013033007508145\,""label"":""2""},{""shape"":""rectangle""\,""left"":0.732002142654767\,""top"":0.44727770838728703\,""width"":0.08297253506162339\,""height"":0.14052982008783116\,""label"":""3""},{""shape"":""rectangle""\,""left"":0.6232159300184162\,""top"":0.6172734801096119\,""width"":0.21941625938518194\,""height"":0.1813288001133304\,""label"":""4""},{""shape"":""rectangle""\,""left"":0.7485966496670917\,""top"":0.6852717801521108\,""width"":0.003687668224960916\,""height"":0.018132880011333063\,""label"":""4""}"	beak	head	feathers	body					yellow	black	brown	brown																								https://toloka.yandex.ru/task/24685843/000178ad13--60b9f925a2e4442f8514edf1	000178ad13--60b9f925a2e4442f8514edf1	afd19fdc704f6f0fd3df939d35077dbd	APPROVED	2021-06-04T09:57:57.642	+	
																																												
https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/46.jpg	https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/46_heap.jpg	"{""shape"":""rectangle""\,""left"":0.5094402767698964\,""top"":0.3679831764967381\,""width"":0.06070274624505567\,""height"":0.02934471497972546\,""label"":""1""},{""shape"":""rectangle""\,""left"":0.6566405600022033\,""top"":0.34549254851584826\,""width"":0.22696431948398454\,""height"":0.09620874411210006\,""label"":""2""},{""shape"":""rectangle""\,""left"":0.5435420451545384\,""top"":0.5147067513953656\,""width"":0.08104498392662562\,""height"":0.09222624707913729\,""label"":""3""},{""shape"":""rectangle""\,""left"":0.34075266830185963\,""top"":0.5533666902502066\,""width"":0.06307134316547669\,""height"":0.07200961493191405\,""label"":""4""},{""shape"":""rectangle""\,""left"":0.7188478969877781\,""top"":0.5206350470993367\,""width"":0.1766774212682879\,""height"":0.06109906721495728\,""label"":""5""},{""shape"":""rectangle""\,""left"":0.5305749908755635\,""top"":0.4140819045394811\,""width"":0.03638735114021929\,""height"":0.03616121479990525\,""label"":""6""},{""shape"":""rectangle""\,""left"":0.598395906404281\,""top"":0.6477904862689359\,""width"":0.07560908542188738\,""height"":0.08437616786644542\,""label"":""7""}"	crown	water	wing 	wing	water	chin	chest		black	grey	black	black	grey	black	black																					https://toloka.yandex.ru/task/24685843/000178ad13--60b9f9a9f0deff310a91adf8	000178ad13--60b9f9a9f0deff310a91adf8	5e6241c0c57a5d6a54ac17bdf9da94df	APPROVED	2021-06-04T10:00:09.107	+	
																																												
https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/9.jpg	https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/9_heap.jpg	"{""shape"":""rectangle""\,""left"":0.4886160398073382\,""top"":0.4193228502620768\,""width"":0.05715885748689614\,""height"":0.04079898002549931\,""label"":""1""},{""shape"":""rectangle""\,""left"":0.41855034353307835\,""top"":0.319592010199745\,""width"":0.19175874769797424\,""height"":0.19719507012324694\,""label"":""2""}"	bird	water							white and black	blue																										https://toloka.yandex.ru/task/24685843/000178ad13--60b9fadd7c5cbc7141ee84ce	000178ad13--60b9fadd7c5cbc7141ee84ce	afd19fdc704f6f0fd3df939d35077dbd	APPROVED	2021-06-04T10:05:17.629	+	
																																												
https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/6.jpg	https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/6_heap.jpg	"{""shape"":""rectangle""\,""left"":0.382977244790522\,""top"":0.45230264104026513\,""width"":0.054923082628002995\,""height"":0.027900535792509007\,""label"":""1""},{""shape"":""rectangle""\,""left"":0.34716767990504077\,""top"":0.49091140806037387\,""width"":0.029487999720837488\,""height"":0.04746939564169722\,""label"":""2""},{""shape"":""rectangle""\,""left"":0.38387723057792006\,""top"":0.4976927535200988\,""width"":0.04709993322757483\,""height"":0.026262286935636703\,""label"":""3""},{""shape"":""rectangle""\,""left"":0.36879897451022314\,""top"":0.5425731818990926\,""width"":0.060537110465082755\,""height"":0.022084564858930622\,""label"":""4""},{""shape"":""rectangle""\,""left"":0.43228989276804836\,""top"":0.5275155240407309\,""width"":0.01991108881457726\,""height"":0.02158264293031853\,""label"":""5""},{""shape"":""rectangle""\,""left"":0.5308947593871145\,""top"":0.6176105102265956\,""width"":0.11799919856277485\,""height"":0.04115759814618891\,""label"":""6""},{""shape"":""rectangle""\,""left"":0.35981633655734746\,""top"":0.6550036939081942\,""width"":0.06625333461691268\,""height"":0.03086819860964163\,""label"":""7""},{""shape"":""rectangle""\,""left"":0.6807414925100846\,""top"":0.5992903598322554\,""width"":0.031139386255671808\,""height"":0.019825916180176373\,""label"":""7""}"	crown	beak	chin	water	throat	wing	water	tail	black	yellow	white	blue	white	black	blue	black																				https://toloka.yandex.ru/task/24685843/000178ad13--60b9fb2b19d71055fecbe009	000178ad13--60b9fb2b19d71055fecbe009	5e6241c0c57a5d6a54ac17bdf9da94df	APPROVED	2021-06-04T10:06:35.257	+	
